supplier,supplier_status,item,basis,spec_date,delivery_period_end,payment_terms,option,logistics,declared_price,consent_price,spec_price,volume_requested,volume_contracted,bids_submitted,bids_contracted,id,late
Пасынюк В.В. ИП Глава К(Ф)Х,СХТП,подсолнечник,"Юг Руси, АО",2022-11-10,2022-11-21,По факту,15.0,0.0,24.5,24.5,24.5,20.0,20.0,1.0,1.0,"Пасынюк В.В. ИП Глава К(Ф)Х_Юг Руси, АО_2022-11-10",0
Пасынюк В.В. ИП Глава К(Ф)Х,СХТП,подсолнечник,"Юг Руси, АО",2023-01-27,2023-02-03,По факту,15.0,0.0,27.5,27.5,27.5,20.0,20.0,1.0,1.0,"Пасынюк В.В. ИП Глава К(Ф)Х_Юг Руси, АО_2023-01-27",0
Пасюгин Е.Н. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-11-15,2022-12-05,По факту,15.0,0.0,25.5,25.0,25.0,80.0,80.0,1.0,1.0,"Пасюгин Е.Н. ИП Глава К(Ф)Х_ЮР Лискинский МЭЗ ф-л, ООО_2022-11-15",0
Пасюгин Е.Н. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-27,2023-03-20,По факту,15.0,0.0,16.0,32.0,32.0,100.0,100.0,1.0,1.0,"Пасюгин Е.Н. ИП Глава К(Ф)Х_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-27",0
Пашко Д.Н. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2022-10-06,2022-10-23,По факту,7.5,0.0,11.0,22.0,22.0,125.0,150.0,1.0,1.0,"Пашко Д.Н. ИП Глава К(Ф)Х_ЮР Кировский Филиал, АО_2022-10-06",0
Пашко Д.Н. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2022-11-21,2022-12-04,По факту,15.0,0.0,24.0,24.0,24.0,50.0,59.0,1.0,1.0,"Пашко Д.Н. ИП Глава К(Ф)Х_ЮР Кировский Филиал, АО_2022-11-21",0
Пашко Д.Н. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2022-11-24,2022-12-10,По факту,15.0,0.0,25.0,25.0,25.0,60.0,60.0,1.0,1.0,"Пашко Д.Н. ИП Глава К(Ф)Х_ЮР Кировский Филиал, АО_2022-11-24",0
Пашко Д.Н. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2022-11-28,2022-12-04,По факту,15.0,0.0,25.0,25.0,25.0,30.0,30.0,1.0,1.0,"Пашко Д.Н. ИП Глава К(Ф)Х_ЮР Кировский Филиал, АО_2022-11-28",0
Пашковский Ю.З. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Тарасовский филиал, АО",2023-03-01,2023-04-30,По факту,15.0,0.0,29.0,29.0,24.0,200.0,96.0,1.0,1.0,"Пашковский Ю.З. ИП Глава К(Ф)Х_ЮР Тарасовский филиал, АО_2023-03-01",0
Пашковский Ю.З. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-05-11,2023-05-31,По факту,15.0,0.0,23.0,23.0,23.0,140.0,140.0,1.0,1.0,"Пашковский Ю.З. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-05-11",0
Пащенко Александр Николаевич ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-11-11,2022-12-02,По факту,15.0,0.0,24.5,24.5,24.5,210.0,210.0,1.0,1.0,"Пащенко Александр Николаевич ИП_Юг Руси, АО_2022-11-11",0
Пащенко Александр Николаевич ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-11-19,2022-12-11,По факту,15.0,0.0,25.0,24.5,24.5,210.0,245.0,1.0,1.0,"Пащенко Александр Николаевич ИП_Юг Руси, АО_2022-11-19",0
Пащинскова Т.П. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-10-09,2022-10-09,По факту,10.0,0.0,21.0,21.0,21.0,64.12,64.12,1.0,1.0,"Пащинскова Т.П. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-10-09",0
Пащинскова Т.П. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-11-05,2022-12-05,По факту,10.0,0.0,24.0,24.0,24.0,100.0,100.0,1.0,1.0,"Пащинскова Т.П. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-11-05",0
Пащинскова Т.П. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-11-20,2022-11-20,По факту,10.0,0.0,25.0,25.0,25.0,47.54,47.54,1.0,1.0,"Пащинскова Т.П. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-11-20",0
Пащинскова Т.П. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-11-30,2022-12-30,По факту,10.0,0.0,25.0,25.0,25.0,100.0,117.0,1.0,1.0,"Пащинскова Т.П. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-11-30",0
Пащинскова Т.П. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-12-12,2022-12-12,По факту,10.0,0.0,25.0,25.0,25.0,93.56,93.56,1.0,1.0,"Пащинскова Т.П. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-12-12",0
Пащинскова Т.П. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-02-09,2023-03-15,По факту,15.0,0.0,30.0,30.0,30.0,100.0,100.0,1.0,1.0,"Пащинскова Т.П. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-02-09",0
Пащинскова Т.П. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-02-16,2023-03-16,По факту,15.0,0.0,30.5,30.5,30.5,100.0,110.0,1.0,1.0,"Пащинскова Т.П. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-02-16",0
Пеналюк М.А. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Целинский филиал, АО",2022-09-17,2022-10-09,По факту,15.0,0.0,23.0,23.0,23.0,200.0,300.0,1.0,1.0,"Пеналюк М.А. ИП Глава К(Ф)Х_ЮР Целинский филиал, АО_2022-09-17",0
Пеналюк М.А. ИП Глава К(Ф)Х,СХТП,подсолнечник,"Юг Руси, АО",2022-10-31,2022-11-10,По факту,15.0,0.0,0.0,22.0,0.0,50.0,0.0,1.0,0.0,"Пеналюк М.А. ИП Глава К(Ф)Х_Юг Руси, АО_2022-10-31",0
Пеналюк М.А. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Целинский филиал, АО",2022-11-03,2022-11-20,По факту,15.0,0.0,24.0,23.0,0.0,60.0,0.0,1.0,0.0,"Пеналюк М.А. ИП Глава К(Ф)Х_ЮР Целинский филиал, АО_2022-11-03",0
Пеналюк М.А. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Целинский филиал, АО",2022-11-09,2022-11-30,По факту,15.0,0.0,25.0,24.0,24.0,60.0,60.0,1.0,1.0,"Пеналюк М.А. ИП Глава К(Ф)Х_ЮР Целинский филиал, АО_2022-11-09",0
Пеналюк М.А. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Целинский филиал, АО",2022-11-22,2022-11-22,По факту,5.0,0.0,25.0,25.0,25.0,18.44,18.44,1.0,1.0,"Пеналюк М.А. ИП Глава К(Ф)Х_ЮР Целинский филиал, АО_2022-11-22",0
Пеналюк М.А. ИП Глава К(Ф)Х,СХТП,лен,"ЮР Целинский филиал, АО",2022-12-08,2022-12-08,По факту,5.0,0.0,0.0,22.0,22.0,94.0,94.0,1.0,1.0,"Пеналюк М.А. ИП Глава К(Ф)Х_ЮР Целинский филиал, АО_2022-12-08",0
Пеналюк М.А. ИП Глава К(Ф)Х,СХТП,лен,"Юг Руси, АО",2022-12-08,2022-12-08,По факту,5.0,0.0,0.0,22.0,0.0,94.0,0.0,1.0,0.0,"Пеналюк М.А. ИП Глава К(Ф)Х_Юг Руси, АО_2022-12-08",0
Перевертайло Н.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"Юг Руси, АО",2022-12-21,2023-01-21,По факту,15.0,0.0,25.0,25.0,25.0,100.0,100.0,1.0,1.0,"Перевертайло Н.И. ИП Глава К(Ф)Х_Юг Руси, АО_2022-12-21",0
Перевертайло Н.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"Юг Руси, АО",2022-12-26,2022-12-27,По факту,10.0,0.0,25.0,25.0,25.0,30.24,30.24,1.0,1.0,"Перевертайло Н.И. ИП Глава К(Ф)Х_Юг Руси, АО_2022-12-26",0
Песоцков И.В. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Белокалитвинский филиал, АО",2022-12-22,2022-12-24,По факту,15.0,0.0,25.0,25.0,25.0,19.0,19.0,1.0,1.0,"Песоцков И.В. ИП Глава К(Ф)Х_ЮР Белокалитвинский филиал, АО_2022-12-22",0
Песоцков И.В. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Белокалитвинский филиал, АО",2023-01-24,2023-01-26,По факту,10.0,0.0,27.3,27.3,27.3,20.0,20.0,1.0,1.0,"Песоцков И.В. ИП Глава К(Ф)Х_ЮР Белокалитвинский филиал, АО_2023-01-24",0
Петров М.Ю. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-12-05,2022-12-30,По факту,15.0,0.0,25.0,25.0,0.0,100.0,0.0,1.0,0.0,"Петров М.Ю. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-12-05",0
Петров М.Ю. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-12-09,2023-01-09,По факту,15.0,0.0,25.0,25.0,25.0,100.0,100.0,1.0,1.0,"Петров М.Ю. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-12-09",0
Петров М.Ю. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-12-24,2022-12-25,По факту,15.0,0.0,25.0,25.0,25.0,97.35,97.35,1.0,1.0,"Петров М.Ю. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-12-24",0
Петров М.Ю. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-06-23,2023-06-30,По факту,15.0,0.0,21.0,21.0,21.0,30.0,20.0,1.0,1.0,"Петров М.Ю. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-06-23",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-10-10,2022-10-31,По факту,10.0,0.0,21.5,21.5,21.5,70.0,70.0,1.0,1.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-10-10",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-11-07,2022-12-04,По факту,10.0,0.0,24.0,23.0,23.0,100.0,100.0,1.0,1.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-11-07",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-11-21,2022-12-10,По факту,10.0,0.0,25.0,25.0,0.0,50.0,0.0,1.0,0.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-11-21",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"Юг Руси, АО",2022-11-25,2022-12-10,По факту,10.0,0.0,25.5,25.0,25.0,50.0,50.0,1.0,1.0,"Петров С.И. ИП Глава К(Ф)Х_Юг Руси, АО_2022-11-25",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2022-12-26,2023-01-20,По факту,15.0,0.0,25.0,25.0,0.0,50.0,0.0,1.0,0.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2022-12-26",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-01-09,2023-01-31,По факту,15.0,0.0,27.0,27.0,0.0,50.0,0.0,1.0,0.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-01-09",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-02-06,2023-02-28,По факту,10.0,0.0,29.0,29.0,29.0,50.0,50.0,1.0,1.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-02-06",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-02-09,2023-03-10,По факту,15.0,0.0,29.5,29.5,29.5,50.0,50.0,1.0,1.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-02-09",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-03-01,2023-03-31,По факту,15.0,0.0,30.5,30.5,30.5,50.0,50.0,1.0,1.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-03-01",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-03-02,2023-04-10,По факту,15.0,0.0,30.5,29.0,0.0,70.0,0.0,1.0,0.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-03-02",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-05-03,2023-05-21,По факту,15.0,0.0,25.0,24.0,0.0,100.0,0.0,1.0,0.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-05-03",0
Петров С.И. ИП Глава К(Ф)Х,СХТП,подсолнечник,"ЮР Базковский филиал, АО",2023-05-18,2023-06-08,По факту,15.0,0.0,0.0,22.0,22.0,100.0,100.0,1.0,1.0,"Петров С.И. ИП Глава К(Ф)Х_ЮР Базковский филиал, АО_2023-05-18",0
Петроченко Андрей Александрович ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-09-20,2022-10-09,По факту,15.0,0.0,23.5,23.5,23.5,50.0,50.0,1.0,1.0,"Петроченко Андрей Александрович ИП_Юг Руси, АО_2022-09-20",0
Петроченко Андрей Александрович ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-10-04,2022-10-18,По факту,15.0,0.0,22.5,22.5,22.5,50.0,50.0,1.0,1.0,"Петроченко Андрей Александрович ИП_Юг Руси, АО_2022-10-04",0
Петроченко Андрей Александрович ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-12-21,2023-01-10,По факту,15.0,0.0,25.0,25.0,25.0,100.0,100.0,1.0,1.0,"Петроченко Андрей Александрович ИП_Юг Руси, АО_2022-12-21",0
Петроченко Андрей Александрович ИП,СХТП,подсолнечник,"Юг Руси, АО",2023-06-14,2023-06-25,По факту,15.0,0.0,22.0,22.0,22.0,18.0,18.0,1.0,1.0,"Петроченко Андрей Александрович ИП_Юг Руси, АО_2023-06-14",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-10-04,2022-11-10,По факту,10.0,0.0,24.0,23.0,0.0,500.0,0.0,1.0,0.0,"Петрушкан Эдуард Сергеевич ИП_Юг Руси, АО_2022-10-04",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-11-22,2022-12-12,По факту,15.0,0.0,25.0,25.0,25.0,70.0,70.0,1.0,1.0,"Петрушкан Эдуард Сергеевич ИП_Юг Руси, АО_2022-11-22",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"Юг Руси, АО",2022-12-22,2022-12-27,По факту,15.0,0.0,25.5,25.0,25.0,25.0,25.0,1.0,1.0,"Петрушкан Эдуард Сергеевич ИП_Юг Руси, АО_2022-12-22",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2023-02-20,2023-02-21,По факту,15.0,0.0,30.5,30.5,30.5,25.0,25.0,1.0,1.0,"Петрушкан Эдуард Сергеевич ИП_ЮР Кировский Филиал, АО_2023-02-20",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2023-02-27,2023-02-28,По факту,15.0,0.0,30.5,30.5,30.5,25.0,25.0,1.0,1.0,"Петрушкан Эдуард Сергеевич ИП_ЮР Кировский Филиал, АО_2023-02-27",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"ЮР Кировский Филиал, АО",2023-03-01,2023-03-22,По факту,15.0,0.0,15.5,31.0,31.0,120.0,120.0,1.0,1.0,"Петрушкан Эдуард Сергеевич ИП_ЮР Кировский Филиал, АО_2023-03-01",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"Юг Руси, АО",2023-05-23,2023-05-28,По факту,5.0,0.0,23.0,22.0,0.0,50.0,0.0,1.0,0.0,"Петрушкан Эдуард Сергеевич ИП_Юг Руси, АО_2023-05-23",0
Петрушкан Эдуард Сергеевич ИП,СХТП,подсолнечник,"Юг Руси, АО",2023-05-29,2023-06-05,По факту,5.0,0.0,23.0,22.5,22.0,50.0,42.0,1.0,1.0,"Петрушкан Эдуард Сергеевич ИП_Юг Руси, АО_2023-05-29",1
